job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Business Analyst,Business Intelligence Analyst,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-07-17 15:19:32,False,False,Pakistan,,,,Accountimize Inc,['power bi'],{'analyst_tools': ['power bi']}
Data Scientist,AVP Data Scientist,"Lahore, Pakistan",via Recruit.net,Full-time,False,Pakistan,2023-02-08 23:52:37,False,False,Pakistan,,,,Punch,"['go', 'sql', 'python', 'r', 'aws', 'azure']","{'cloud': ['aws', 'azure'], 'programming': ['go', 'sql', 'python', 'r']}"
Data Scientist,Junior Data Scientist,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-11-16 15:16:56,False,False,Pakistan,,,,Gigalabs (Pvt) Ltd.,"['python', 'r', 'powerpoint', 'excel', 'power bi']","{'analyst_tools': ['powerpoint', 'excel', 'power bi'], 'programming': ['python', 'r']}"
Data Scientist,Data Scientist,Anywhere,via LinkedIn,Part-time,True,Pakistan,2023-10-05 15:16:00,False,False,Pakistan,,,,Mobile Application Development - Apps Lab,,
Data Analyst,"Associate Director, Data Analytics","Islamabad, Pakistan",via Trabajo.org,Full-time,False,Pakistan,2023-01-05 15:41:47,False,False,Pakistan,,,,S&P Global,"['aws', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['aws']}"
Business Analyst,QA Engineer -UAT,Pakistan,via Jooble,Full-time,False,Pakistan,2023-03-01 15:19:40,True,False,Pakistan,,,,DAZN,"['jira', 'confluence']","{'async': ['jira', 'confluence']}"
Senior Data Engineer,Senior Data Engineer,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-10-27 15:18:56,False,False,Pakistan,,,,Prima Systems,"['python', 'java', 'scala', 'sql', 'azure', 'dax', 'flow']","{'analyst_tools': ['dax'], 'cloud': ['azure'], 'other': ['flow'], 'programming': ['python', 'java', 'scala', 'sql']}"
Data Analyst,Lead Data Analytics,"Hyderabad, Pakistan",via BeBee Pakistan,Full-time,False,Pakistan,2023-08-11 15:26:28,False,False,Pakistan,,,,JP Morgan Chase,"['sql', 'python', 'sas', 'sas', 'r', 'aws', 'tableau', 'alteryx']","{'analyst_tools': ['sas', 'tableau', 'alteryx'], 'cloud': ['aws'], 'programming': ['sql', 'python', 'sas', 'r']}"
Machine Learning Engineer,Senior Machine Learning Engineer (MLOps) (Pakistan),Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-12-14 15:15:01,False,False,Pakistan,,,,Moonvalley,"['swift', 'python', 'aws', 'pytorch', 'tensorflow', 'docker', 'kubernetes']","{'cloud': ['aws'], 'libraries': ['pytorch', 'tensorflow'], 'other': ['docker', 'kubernetes'], 'programming': ['swift', 'python']}"
Data Analyst,Data Analyst | 4 to 9 Years | Bangalore & Pune,"Hyderabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-12-19 15:46:39,True,False,Pakistan,,,,Capgemini Invent,"['scala', 'sql', 'sas', 'sas', 'python', 'r', 'oracle', 'hadoop', 'pyspark', 'excel', 'tableau']","{'analyst_tools': ['sas', 'excel', 'tableau'], 'cloud': ['oracle'], 'libraries': ['hadoop', 'pyspark'], 'programming': ['scala', 'sql', 'sas', 'python', 'r']}"
Data Analyst,"CX Analyst, X",Pakistan,via Trabajo.org,Full-time,False,Pakistan,2023-01-28 15:18:43,True,False,Pakistan,,,,"Motive Technologies, Inc.","['sql', 'python', 'snowflake', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'cloud': ['snowflake'], 'programming': ['sql', 'python']}"
Data Analyst,Data Analyst,"Qila Saifullah, Pakistan",via Joblum Pakistan,Full-time,False,Pakistan,2023-03-02 15:13:26,False,False,Pakistan,,,,Secours Islamique France-SIF,"['gdpr', 'ms access', 'excel', 'spss', 'powerpoint']","{'analyst_tools': ['ms access', 'excel', 'spss', 'powerpoint'], 'libraries': ['gdpr']}"
Data Engineer,Principal BI-DW Engineer,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-05-08 15:23:58,True,False,Pakistan,,,,360factors,,
Senior Data Analyst,Senior Data Analyst,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-06-21 15:13:14,False,False,Pakistan,,,,Gaditek,"['sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql']}"
Machine Learning Engineer,Senior ML Engineer,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-20 15:23:24,False,False,Pakistan,,,,PackageX,"['python', 'javascript', 'sql', 'aws', 'gcp', 'opencv', 'nltk', 'tensorflow', 'keras', 'pytorch', 'linux']","{'cloud': ['aws', 'gcp'], 'libraries': ['opencv', 'nltk', 'tensorflow', 'keras', 'pytorch'], 'os': ['linux'], 'programming': ['python', 'javascript', 'sql']}"
Senior Data Engineer,Engineer Sr,"Hyderabad, Pakistan",via BeBee Pakistan,Full-time,False,Pakistan,2023-10-27 15:18:56,False,False,Pakistan,,,,"Qualcomm Technologies, Inc","['c++', 'c', 'python', 'java', 'linux', 'git']","{'os': ['linux'], 'other': ['git'], 'programming': ['c++', 'c', 'python', 'java']}"
Data Engineer,Azure Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-07-21 15:12:08,False,False,Pakistan,,,,Wisdom Tech Solutions,"['sql', 'python', 'azure', 'databricks', 'spark', 'ssis', 'jira']","{'analyst_tools': ['ssis'], 'async': ['jira'], 'cloud': ['azure', 'databricks'], 'libraries': ['spark'], 'programming': ['sql', 'python']}"
Machine Learning Engineer,Machine Learning Engineer,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-11-14 15:37:21,False,False,Pakistan,month,,,spekit,"['go', 'python', 'r', 'java', 'snowflake', 'aws', 'spark', 'kafka', 'flow', 'zoom']","{'cloud': ['snowflake', 'aws'], 'libraries': ['spark', 'kafka'], 'other': ['flow'], 'programming': ['go', 'python', 'r', 'java'], 'sync': ['zoom']}"
Data Scientist,Bigdata Engineer,"Hyderabad, Pakistan",via BeBee,Full-time,False,Pakistan,2023-03-07 15:35:45,False,False,Pakistan,,,,JP Morgan Chase,,
Senior Data Analyst,Senior Data Analyst,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-07-20 15:11:44,False,False,Pakistan,,,,FORMULATRIX,,
Data Engineer,Azure Data Engineer,Pakistan,via LinkedIn Pakistan,Full-time,False,Pakistan,2023-01-02 15:34:31,False,False,Pakistan,,,,Folio3 Software,"['python', 't-sql', 'azure', 'databricks']","{'cloud': ['azure', 'databricks'], 'programming': ['python', 't-sql']}"
Machine Learning Engineer,Engineer - Machine Learning (Python),"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-02-25 15:10:38,False,False,Pakistan,,,,Talha & Co - Client,"['python', 'java', 'c++', 'r']","{'programming': ['python', 'java', 'c++', 'r']}"
Data Engineer,Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-08-16 16:02:29,True,False,Pakistan,,,,Dubizzle Labs,"['sql', 'python', 'bash', 'javascript', 'html', 'redshift', 'aws', 'bigquery', 'snowflake', 'linux', 'looker', 'tableau', 'docker']","{'analyst_tools': ['looker', 'tableau'], 'cloud': ['redshift', 'aws', 'bigquery', 'snowflake'], 'os': ['linux'], 'other': ['docker'], 'programming': ['sql', 'python', 'bash', 'javascript', 'html']}"
Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-09-16 22:12:42,False,False,Pakistan,,,,Data Den,"['sql', 'python', 'postgresql', 'aws']","{'cloud': ['aws'], 'databases': ['postgresql'], 'programming': ['sql', 'python']}"
Data Engineer,"Data Warehouse Engineer, 360factors","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:03,False,False,Pakistan,,,,CareerMatch,"['sql', 'python', 'mysql', 'postgresql', 'airflow', 'windows', 'tableau']","{'analyst_tools': ['tableau'], 'databases': ['mysql', 'postgresql'], 'libraries': ['airflow'], 'os': ['windows'], 'programming': ['sql', 'python']}"
Data Engineer,Azure Data Engineer (Alteryx),Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-08-28 22:48:10,False,False,Pakistan,,,,Fusemachines,"['python', 'sql', 'databricks', 'azure', 'kafka', 'pyspark', 'pandas', 'airflow', 'alteryx']","{'analyst_tools': ['alteryx'], 'cloud': ['databricks', 'azure'], 'libraries': ['kafka', 'pyspark', 'pandas', 'airflow'], 'programming': ['python', 'sql']}"
Data Analyst,Financial Data Analyst,Pakistan,via Ai-Jobs.net,Full-time,False,Pakistan,2023-09-04 22:28:28,False,False,Pakistan,year,79200.0,,Reorg,['excel'],{'analyst_tools': ['excel']}
Data Engineer,Azure Synapse and Data Factory Engineer,"Lahore, Pakistan",via Indeed,Full-time,False,Pakistan,2023-06-09 22:16:52,True,False,Pakistan,,,,Tech Bridge Consultancy,"['sql', 'databricks', 'azure', 'pyspark']","{'cloud': ['databricks', 'azure'], 'libraries': ['pyspark'], 'programming': ['sql']}"
Machine Learning Engineer,AI\Machine Learning Engineer - Reach First,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-05-02 22:29:50,False,False,Pakistan,,,,CareerMatch,"['python', 'tensorflow', 'pytorch', 'scikit-learn', 'keras', 'pandas', 'numpy']","{'libraries': ['tensorflow', 'pytorch', 'scikit-learn', 'keras', 'pandas', 'numpy'], 'programming': ['python']}"
Data Engineer,Associate Big Data Engineer,"Hyderabad, Pakistan",via Bayt.com,Full-time,False,Pakistan,2023-09-08 23:32:20,True,False,Pakistan,,,,metlife,"['sql', 'scala', 'java', 'python', 'azure', 'spark', 'kafka', 'hadoop', 'atlassian', 'bitbucket', 'git']","{'cloud': ['azure'], 'libraries': ['spark', 'kafka', 'hadoop'], 'other': ['atlassian', 'bitbucket', 'git'], 'programming': ['sql', 'scala', 'java', 'python']}"
Data Engineer,Data Engineer - Qureos,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-06-26 22:42:03,False,False,Pakistan,,,,Qureos,"['sql', 'python']","{'programming': ['sql', 'python']}"
Data Engineer,Data Engineer- Big Data,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-11-13 22:54:39,True,False,Pakistan,,,,IBM,"['java', 'python', 'scala', 'sql', 'r', 'sas', 'sas', 'matlab', 'aws', 'azure', 'ibm cloud', 'spark', 'hadoop', 'linux', 'spss']","{'analyst_tools': ['sas', 'spss'], 'cloud': ['aws', 'azure', 'ibm cloud'], 'libraries': ['spark', 'hadoop'], 'os': ['linux'], 'programming': ['java', 'python', 'scala', 'sql', 'r', 'sas', 'matlab']}"
Data Scientist,Data Scientist,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-11-17 22:17:29,False,False,Pakistan,,,,Data Science Dojo,"['python', 'java', 'c#', 'azure', 'aws', 'gcp', 'hadoop', 'git']","{'cloud': ['azure', 'aws', 'gcp'], 'libraries': ['hadoop'], 'other': ['git'], 'programming': ['python', 'java', 'c#']}"
Data Engineer,"Data Warehouse Engineer, PlumLogix","Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:03,False,False,Pakistan,,,,CareerMatch,"['sql', 'sql server', 'oracle', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sql']}"
Machine Learning Engineer,Senior ML Ops Engineer,"Islamabad, Pakistan",via Ai-Jobs.net,Full-time,False,Pakistan,2023-07-12 22:19:10,False,False,Pakistan,year,79200.0,,NorthBay Solutions,"['python', 'aws', 'gcp', 'tensorflow', 'pytorch', 'spark', 'docker', 'kubernetes']","{'cloud': ['aws', 'gcp'], 'libraries': ['tensorflow', 'pytorch', 'spark'], 'other': ['docker', 'kubernetes'], 'programming': ['python']}"
Data Engineer,Data Engineer Jobs In Flipdish for Engineering September 2023,"Karachi, Pakistan",via Get Daily Fresh Jobs Opportunity,Full-time,False,Pakistan,2023-09-23 22:28:39,False,False,Pakistan,year,24000.0,,Flipdish,"['python', 'java', 'scala', 'sql', 'nosql', 'hadoop', 'spark', 'excel', 'flow']","{'analyst_tools': ['excel'], 'libraries': ['hadoop', 'spark'], 'other': ['flow'], 'programming': ['python', 'java', 'scala', 'sql', 'nosql']}"
Data Analyst,Data Analyst - Remote Job,"Rawalpindi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-08-08 22:23:08,False,False,Pakistan,,,,Medisure Health Services,"['sql', 'python', 'r', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'programming': ['sql', 'python', 'r']}"
Data Engineer,Azure Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-22 22:13:29,False,False,Pakistan,,,,Wisdom Tech Solutions Inc.,"['sql', 'python', 'scala', 'c#', 'powershell', 'azure', 'databricks', 'spark']","{'cloud': ['azure', 'databricks'], 'libraries': ['spark'], 'programming': ['sql', 'python', 'scala', 'c#', 'powershell']}"
Data Engineer,"Big Data Engineer, Zeropoint Solutions","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:03,False,False,Pakistan,,,,CareerMatch,"['nosql', 'azure', 'hadoop', 'spark', 'docker']","{'cloud': ['azure'], 'libraries': ['hadoop', 'spark'], 'other': ['docker'], 'programming': ['nosql']}"
Data Scientist,"Data Scientist for AI Cognitive-Based Amazon Services, AmzDudes","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:01,False,False,Pakistan,,,,CareerMatch,"['python', 'javascript']","{'programming': ['python', 'javascript']}"
Data Engineer,"Data Engineer, Digital Move IT","Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:03,False,False,Pakistan,,,,CareerMatch,"['sql', 'shell', 'python', 'scala', 'oracle', 'aws', 'azure', 'gcp', 'airflow']","{'cloud': ['oracle', 'aws', 'azure', 'gcp'], 'libraries': ['airflow'], 'programming': ['sql', 'shell', 'python', 'scala']}"
Data Engineer,Architect-Cloud Data Engineering,Pakistan,via Jooble,Full-time,False,Pakistan,2023-04-12 22:33:44,False,False,Pakistan,,,,InfoStretch Corporation,"['sql', 'python', 'nosql', 'shell', 'snowflake', 'aws', 'oracle', 'redshift', 'aurora', 'spark', 'sap', 'word', 'git']","{'analyst_tools': ['sap', 'word'], 'cloud': ['snowflake', 'aws', 'oracle', 'redshift', 'aurora'], 'libraries': ['spark'], 'other': ['git'], 'programming': ['sql', 'python', 'nosql', 'shell']}"
Data Scientist,Data Scientist - Bykea Technologies Pvt. Ltd,"Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-30 22:14:15,False,False,Pakistan,,,,Talent Pal,"['python', 'r', 'scala', 'nosql', 'scikit-learn', 'spark']","{'libraries': ['scikit-learn', 'spark'], 'programming': ['python', 'r', 'scala', 'nosql']}"
Machine Learning Engineer,Machine Learning Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-09-05 22:52:39,False,False,Pakistan,,,,Revcloud,"['python', 'aws', 'tensorflow', 'pytorch']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'pytorch'], 'programming': ['python']}"
Data Engineer,Scraping/Data engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-20 22:26:29,False,False,Pakistan,,,,BelgiumImmo,"['python', 'html', 'selenium']","{'libraries': ['selenium'], 'programming': ['python', 'html']}"
Data Engineer,Data Engineer - Remote - Pakistan,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-02-20 22:11:26,False,False,Pakistan,,,,FullStack Labs,"['python', 'snowflake', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['snowflake'], 'programming': ['python']}"
Data Scientist,Data Scientist-Advanced Analytics - IBM,Pakistan,via Indeed,Full-time,False,Pakistan,2023-11-14 22:37:18,False,False,Pakistan,,,,Talent Pal,"['java', 'sql', 'python', 'r', 'nosql', 'scala', 'sas', 'sas', 'matlab', 'aws', 'azure', 'ibm cloud', 'spark', 'hadoop', 'spss', 'yarn', 'symphony']","{'analyst_tools': ['sas', 'spss'], 'cloud': ['aws', 'azure', 'ibm cloud'], 'libraries': ['spark', 'hadoop'], 'other': ['yarn'], 'programming': ['java', 'sql', 'python', 'r', 'nosql', 'scala', 'sas', 'matlab'], 'sync': ['symphony']}"
Data Engineer,"Data Engineer, Horizon Technologies","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:03,False,False,Pakistan,,,,CareerMatch,"['python', 'r', 'sql', 'aws', 'pandas', 'numpy', 'pyspark', 'selenium', 'excel']","{'analyst_tools': ['excel'], 'cloud': ['aws'], 'libraries': ['pandas', 'numpy', 'pyspark', 'selenium'], 'programming': ['python', 'r', 'sql']}"
Data Engineer,"Data Engineer (AWS), Horizon Technologies","Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-06 22:19:03,False,False,Pakistan,,,,CareerMatch,"['python', 'r', 'sql', 'aws', 'pyspark', 'excel', 'flow', 'terraform']","{'analyst_tools': ['excel'], 'cloud': ['aws'], 'libraries': ['pyspark'], 'other': ['flow', 'terraform'], 'programming': ['python', 'r', 'sql']}"
Data Scientist,Data Scientist I - Afiniti,"Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-30 22:14:15,False,False,Pakistan,,,,Talent Pal,"['r', 'python', 'sql', 'jupyter', 'git']","{'libraries': ['jupyter'], 'other': ['git'], 'programming': ['r', 'python', 'sql']}"
Data Engineer,Lead Software Engineer - Data Engineer (Java),Pakistan,via Jooble,Full-time,False,Pakistan,2023-06-07 22:53:06,False,False,Pakistan,,,,"For over 200 years, JPMorgan Chase & Co has provided innovative financial solutions for consumers, small businesses, corporations, governments and institutions around the world.","['aws', 'spark', 'kafka']","{'cloud': ['aws'], 'libraries': ['spark', 'kafka']}"
Data Engineer,Data Engineer (Fresh),Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-10-13 07:39:18,False,False,Pakistan,,,,HR Ways - Hiring Tech Talent,['php'],{'programming': ['php']}
Senior Data Engineer,Senior Data Quality Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-16 07:43:29,False,False,Pakistan,,,,Addo,['sql'],{'programming': ['sql']}
Data Engineer,Data Engineering (Lead) - Remote,"Karachi, Pakistan",via LinkedIn Pakistan,Full-time,False,Pakistan,2023-01-16 07:56:18,False,False,Pakistan,,,,"""Dbank""","['nosql', 'sql', 'mongodb', 'mongodb', 'scala', 'c++', 'java', 'python', 'aws', 'redshift', 'spark', 'hadoop', 'kafka', 'airflow', 'tensorflow', 'keras', 'scikit-learn', 'github', 'bitbucket', 'jenkins']","{'cloud': ['aws', 'redshift'], 'databases': ['mongodb'], 'libraries': ['spark', 'hadoop', 'kafka', 'airflow', 'tensorflow', 'keras', 'scikit-learn'], 'other': ['github', 'bitbucket', 'jenkins'], 'programming': ['nosql', 'sql', 'mongodb', 'scala', 'c++', 'java', 'python']}"
Data Scientist,Senior Business Analyst / Data Scientist,"Islamabad, Pakistan",via Jooble,Full-time,False,Pakistan,2023-09-19 00:00:25,False,False,Pakistan,,,,VoicePlus Services,"['r', 'python', 'c', 'c++', 'java', 'mysql', 'hadoop', 'spark']","{'databases': ['mysql'], 'libraries': ['hadoop', 'spark'], 'programming': ['r', 'python', 'c', 'c++', 'java']}"
Data Engineer,Data Warehouse Engineer,"Karachi, Pakistan",via LinkedIn Pakistan,Full-time,False,Pakistan,2023-02-03 07:38:56,False,False,Pakistan,,,,Office Field,"['sql', 'nosql', 'mongodb', 'mongodb', 'python', 'mysql', 'airflow', 'tableau']","{'analyst_tools': ['tableau'], 'databases': ['mongodb', 'mysql'], 'libraries': ['airflow'], 'programming': ['sql', 'nosql', 'mongodb', 'python']}"
Data Engineer,Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-06-20 07:12:28,False,False,Pakistan,,,,Finja,"['python', 'sql', 'gcp', 'aws', 'linux', 'flow', 'docker', 'kubernetes']","{'cloud': ['gcp', 'aws'], 'os': ['linux'], 'other': ['flow', 'docker', 'kubernetes'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer,"Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-06-21 07:13:19,False,False,Pakistan,,,,SMB Services,"['python', 'sql', 'mysql', 'postgresql']","{'databases': ['mysql', 'postgresql'], 'programming': ['python', 'sql']}"
Data Engineer,Principal Data Engineer,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-09-19 07:15:54,True,False,Pakistan,,,,PureSquare,"['aws', 'kafka', 'power bi', 'tableau', 'slack']","{'analyst_tools': ['power bi', 'tableau'], 'cloud': ['aws'], 'libraries': ['kafka'], 'sync': ['slack']}"
Data Analyst,Data Analyst,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-09-27 07:16:20,True,False,Pakistan,,,,Al Sadat Marketing,"['sql', 'python', 'r', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'tableau', 'power bi'], 'programming': ['sql', 'python', 'r']}"
Business Analyst,Global Analyst Indirect Procurement,Pakistan,via Jooble,Full-time,False,Pakistan,2023-08-08 07:23:05,False,False,Pakistan,,,,Sandoz AG,"['python', 'alteryx', 'qlik', 'tableau', 'power bi']","{'analyst_tools': ['alteryx', 'qlik', 'tableau', 'power bi'], 'programming': ['python']}"
Machine Learning Engineer,Deep Learning Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-06 07:55:59,False,False,Pakistan,,,,Digitalstates Inc,"['python', 'c++', 'aws', 'tensorflow', 'pytorch', 'keras', 'mxnet', 'opencv', 'dlib', 'flask', 'docker', 'kubernetes']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'pytorch', 'keras', 'mxnet', 'opencv', 'dlib'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'c++'], 'webframeworks': ['flask']}"
Data Analyst,Data Analyst,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-09-26 07:16:43,False,False,Pakistan,,,,Disruptive Designs,,
Data Scientist,Data Scientist,"Lahore, Pakistan",via Indeed,Full-time and Contractor,False,Pakistan,2023-10-19 07:56:19,False,False,Pakistan,,,,Xcentric Services,"['sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql']}"
Data Engineer,Data Infrastructure Engineer,Pakistan,via Jooble,Full-time,False,Pakistan,2023-04-01 07:15:02,False,False,Pakistan,,,,Ninja Van,"['sql', 'nosql', 'java', 'golang', 'redis', 'mysql', 'elasticsearch', 'gcp', 'aws', 'kafka', 'hadoop', 'spark', 'flutter', 'react', 'airflow', 'express', 'node.js', 'terraform', 'ansible', 'kubernetes', 'docker']","{'cloud': ['gcp', 'aws'], 'databases': ['redis', 'mysql', 'elasticsearch'], 'libraries': ['kafka', 'hadoop', 'spark', 'flutter', 'react', 'airflow'], 'other': ['terraform', 'ansible', 'kubernetes', 'docker'], 'programming': ['sql', 'nosql', 'java', 'golang'], 'webframeworks': ['express', 'node.js']}"
Senior Data Engineer,Senior Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-11-16 07:16:58,False,False,Pakistan,,,,DOT LABS,"['python', 'aws', 'redshift', 'airflow']","{'cloud': ['aws', 'redshift'], 'libraries': ['airflow'], 'programming': ['python']}"
Business Analyst,Marketing Analyst,Pakistan,via Jooble,Full-time,False,Pakistan,2023-10-15 07:15:40,False,False,Pakistan,,,,Company Confidential,,
Data Engineer,mSix&Partners l Data Engineer,"Karachi, Pakistan",via GroupM - Talentify,Full-time,False,Pakistan,2023-01-14 07:16:47,False,False,Pakistan,,,,GroupM,"['sql', 'python', 'sql server', 'azure', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['azure'], 'databases': ['sql server'], 'programming': ['sql', 'python']}"
Data Engineer,Data Engineer,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-06-17 07:29:42,False,False,Pakistan,,,,Sastaticket.pk,"['java', 'python', 'sql', 'aws']","{'cloud': ['aws'], 'programming': ['java', 'python', 'sql']}"
Data Scientist,AI Data Science Specialist,"Lahore, Pakistan",via Indeed,Full-time,False,Pakistan,2023-12-21 07:39:19,False,False,Pakistan,,,,GCS pvt limited,"['python', 'r', 'sql', 'nosql', 'aws', 'azure', 'tensorflow', 'pytorch', 'scikit-learn', 'hadoop', 'spark', 'tableau', 'power bi']","{'analyst_tools': ['tableau', 'power bi'], 'cloud': ['aws', 'azure'], 'libraries': ['tensorflow', 'pytorch', 'scikit-learn', 'hadoop', 'spark'], 'programming': ['python', 'r', 'sql', 'nosql']}"
Senior Data Engineer,Senior Data Engineer,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-02-14 07:46:53,False,False,Pakistan,,,,eMumba,"['sql', 'python', 'bash', 'shell', 'go', 'aws', 'gcp', 'azure', 'ssis', 'git', 'docker']","{'analyst_tools': ['ssis'], 'cloud': ['aws', 'gcp', 'azure'], 'other': ['git', 'docker'], 'programming': ['sql', 'python', 'bash', 'shell', 'go']}"
Data Engineer,Sr. Data Engineer,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-08-29 08:00:25,False,False,Pakistan,,,,Signalytics,"['python', 'sql', 'azure']","{'cloud': ['azure'], 'programming': ['python', 'sql']}"
Senior Data Engineer,Senior Big Data Engineer,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-10-24 07:17:27,False,False,Pakistan,,,,HR Ways - Hiring Tech Talent,"['no-sql', 'mongodb', 'mongodb', 'java', 'scala', 'python', 'shell', 'hadoop', 'spark', 'kafka', 'linux']","{'databases': ['mongodb'], 'libraries': ['hadoop', 'spark', 'kafka'], 'os': ['linux'], 'programming': ['no-sql', 'mongodb', 'java', 'scala', 'python', 'shell']}"
Data Engineer,Azure Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-04 07:36:10,False,False,Pakistan,,,,Digifloat,"['nosql', 'sql', 'sas', 'sas', 'r', 'powershell', 'java', 'python', 'azure', 'databricks', 'kafka', 'node.js', 'power bi', 'ssis', 'qlik', 'jenkins']","{'analyst_tools': ['sas', 'power bi', 'ssis', 'qlik'], 'cloud': ['azure', 'databricks'], 'libraries': ['kafka'], 'other': ['jenkins'], 'programming': ['nosql', 'sql', 'sas', 'r', 'powershell', 'java', 'python'], 'webframeworks': ['node.js']}"
Machine Learning Engineer,Senior Machine Learning Engineer,"Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-06-12 07:37:10,False,False,Pakistan,,,,SpurSol,"['python', 'r', 'sql', 'java']","{'programming': ['python', 'r', 'sql', 'java']}"
Data Engineer,Associate Data Engineer,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-12-27 07:37:53,True,False,Pakistan,,,,Waada Digital Pvt Ltd,"['python', 'sql']","{'programming': ['python', 'sql']}"
Senior Data Scientist,Senior Data Scientist,Anywhere,via LinkedIn,Full-time,True,Pakistan,2023-05-27 07:14:44,False,False,Pakistan,,,,Marine Global Solutions,"['sql', 'python', 'nosql', 'gcp', 'aws', 'tensorflow', 'shogun', 'scikit-learn', 'spark', 'hadoop', 'numpy', 'pandas', 'airflow']","{'cloud': ['gcp', 'aws'], 'libraries': ['tensorflow', 'shogun', 'scikit-learn', 'spark', 'hadoop', 'numpy', 'pandas', 'airflow'], 'programming': ['sql', 'python', 'nosql']}"
